order_id,customer_id,order_date,status,subtotal,discount_pct,shipping_cost,tax,total,payment_method,coupon_code
ORD-004143,C00331,2023-09-29,completed,2339.70,0.00,0.00,187.18,2526.88,credit_card,FLASH15
ORD-004144,C00276,2022-09-24,processing,1641.49,15.00,7.99,131.32,1526.59,credit_card,SAVE10
ORD-004145,C00186,2022-09-25,shipped,859.59,20.00,24.99,68.77,772.43,debit_card,
ORD-004146,C00560,2023-02-11,shipped,407.25,10.00,12.99,32.58,409.10,google_pay,
ORD-004147,C00109,2024-07-05,completed,161.91,20.00,12.99,12.95,142.48,credit_card,FLASH15
ORD-004148,C00096,2023-06-02,completed,17.31,0.00,9.99,1.38,18.69,credit_card,WELCOME20
ORD-004149,C00277,2024-07-27,completed,2484.96,0.00,5.99,198.80,2691.75,paypal,WELCOME20
ORD-004150,C00347,2024-06-01,completed,1689.15,5.00,0.00,135.13,1749.81,debit_card,
ORD-004151,C00560,2023-06-24,processing,212.64,10.00,0.00,17.01,208.39,apple_pay,
ORD-004152,C00361,2025-01-30,completed,1350.65,15.00,9.99,108.05,1266.09,bank_transfer,SAVE10
ORD-004153,C00192,2022-05-23,completed,1687.67,5.00,0.00,135.01,1763.29,credit_card,
ORD-004154,C00051,2022-07-22,shipped,1007.43,0.00,5.99,80.59,1088.02,debit_card,
ORD-004155,C00561,2023-07-26,completed,747.86,0.00,5.99,59.83,813.68,credit_card,
ORD-004156,C00317,2024-07-24,completed,1320.37,15.00,7.99,105.63,1227.94,paypal,FLASH15
ORD-004157,C00466,2024-03-16,completed,1802.64,25.00,15.99,144.21,1496.19,debit_card,
ORD-004158,C00106,2022-01-21,completed,1034.03,0.00,0.00,82.72,1116.75,bank_transfer,VIP25
ORD-004159,C00299,2022-12-22,completed,1539.82,0.00,5.99,123.19,1663.01,google_pay,
ORD-004160,C00135,2024-10-26,completed,329.72,5.00,24.99,26.38,349.60,bank_transfer,
ORD-004161,C00185,2025-04-27,completed,192.53,5.00,9.99,15.40,214.30,credit_card,SAVE10
ORD-004162,C00268,2023-12-20,completed,2232.21,5.00,0.00,178.58,2299.18,debit_card,
ORD-004163,C00210,2023-07-18,processing,153.85,15.00,0.00,12.31,168.07,credit_card,WELCOME20
ORD-004164,C00222,2023-05-06,completed,1483.44,25.00,7.99,118.68,1237.25,apple_pay,FLASH15
ORD-004165,C00276,2022-02-12,processing,1859.93,0.00,0.00,148.79,2008.72,credit_card,
ORD-004166,C00104,2023-01-09,shipped,992.72,0.00,0.00,79.42,1097.13,credit_card,SAVE10
ORD-004167,C00263,2024-10-12,completed,2437.07,20.00,5.99,194.97,2160.61,bank_transfer,
ORD-004168,C00500,2022-02-27,completed,1118.21,25.00,9.99,89.46,928.11,google_pay,
ORD-004169,C00395,2023-01-15,completed,1117.81,0.00,7.99,89.42,1213.22,credit_card,WELCOME20
ORD-004170,C00343,2022-01-07,completed,2395.09,15.00,24.99,191.61,2227.43,paypal,FLASH15
ORD-004171,C00042,2023-05-10,completed,1110.71,20.00,15.99,88.86,993.41,apple_pay,
ORD-004172,C00196,2024-06-09,completed,2091.97,0.00,12.99,167.36,2259.33,paypal,SAVE10
ORD-004173,C00284,2025-04-15,completed,1370.19,0.00,24.99,109.62,1489.80,bank_transfer,
ORD-004174,C00158,2024-03-29,completed,2024.30,25.00,0.00,161.94,1680.17,google_pay,SAVE10
ORD-004175,C00108,2025-03-28,completed,794.44,15.00,7.99,63.56,754.82,bank_transfer,
ORD-004176,C00370,2023-04-04,completed,494.77,0.00,0.00,39.58,550.34,debit_card,
ORD-004177,C00219,2024-10-10,completed,833.73,10.00,0.00,66.70,830.05,credit_card,FLASH15
ORD-004178,C00389,2022-04-14,completed,369.11,0.00,0.00,29.53,398.64,credit_card,FLASH15
ORD-004179,C00435,2025-02-27,completed,901.59,20.00,15.99,72.13,793.40,credit_card,SAVE10
ORD-004180,C00124,2023-10-29,completed,579.85,0.00,12.99,46.39,632.23,credit_card,
ORD-004181,C00003,2023-03-18,completed,2219.50,10.00,5.99,177.56,2175.11,bank_transfer,
ORD-004182,C00172,2024-10-16,shipped,728.16,10.00,0.00,58.25,713.60,google_pay,VIP25
ORD-004183,C00488,2022-07-01,completed,205.63,5.00,0.00,16.45,219.79,debit_card,VIP25
ORD-004184,C00523,2022-02-23,completed,1119.52,15.00,5.99,89.56,1041.15,paypal,
ORD-004185,C00258,2023-07-03,completed,2025.89,0.00,12.99,162.07,2195.95,apple_pay,
ORD-004186,C00394,2023-06-23,completed,1677.79,20.00,7.99,134.22,1476.46,credit_card,FLASH15
ORD-004187,C00458,2022-06-02,cancelled,2111.83,15.00,5.99,168.95,1976.99,apple_pay,
ORD-004188,C00456,2022-08-13,completed,2240.81,0.00,9.99,179.26,2420.07,credit_card,
ORD-004189,C00197,2024-12-24,completed,1094.89,0.00,0.00,87.59,1198.47,apple_pay,
ORD-004190,C00108,2024-02-04,completed,1044.41,0.00,12.99,83.55,1140.95,bank_transfer,WELCOME20
ORD-004191,C00010,2023-11-13,cancelled,150.66,0.00,5.99,12.05,170.70,credit_card,
ORD-004192,C00002,2024-03-14,refunded,1640.31,5.00,15.99,131.22,1702.51,paypal,FLASH15
ORD-004193,C00380,2024-03-19,completed,916.44,15.00,5.99,73.32,852.29,bank_transfer,FLASH15
ORD-004194,C00309,2022-05-01,completed,853.84,10.00,24.99,68.31,846.75,credit_card,
ORD-004195,C00248,2023-09-01,completed,2229.63,10.00,0.00,178.37,2185.04,paypal,FLASH15
ORD-004196,C00024,2022-07-20,processing,2096.67,5.00,5.99,167.73,2175.56,debit_card,
ORD-004197,C00330,2023-08-30,completed,424.81,25.00,0.00,33.98,368.58,credit_card,WELCOME20
ORD-004198,C00153,2022-05-08,completed,2337.37,10.00,0.00,186.99,2300.61,credit_card,FLASH15
ORD-004199,C00115,2022-04-14,processing,1088.10,0.00,12.99,87.05,1175.15,debit_card,WELCOME20
ORD-004200,C00471,2025-03-26,completed,160.63,0.00,0.00,12.85,189.47,bank_transfer,FLASH15
ORD-004201,C00442,2022-08-01,completed,1492.14,0.00,12.99,119.37,1627.50,credit_card,
ORD-004202,C00397,2025-01-30,completed,1161.05,25.00,12.99,92.88,963.67,credit_card,
ORD-004203,C00225,2024-09-30,completed,1359.52,0.00,15.99,108.76,1484.27,credit_card,
ORD-004204,C00222,2024-04-05,completed,2465.73,10.00,24.99,197.26,2429.41,credit_card,FLASH15
ORD-004205,C00260,2023-01-19,processing,2347.95,0.00,0.00,187.84,2535.79,bank_transfer,
ORD-004206,C00333,2023-11-13,completed,1482.17,5.00,0.00,118.57,1526.64,debit_card,
ORD-004207,C00394,2022-11-07,completed,1821.16,0.00,0.00,145.69,1976.84,google_pay,FLASH15
ORD-004208,C00068,2025-01-02,completed,411.06,20.00,0.00,32.88,369.72,google_pay,
ORD-004209,C00122,2024-07-09,completed,213.13,5.00,0.00,17.05,227.51,credit_card,
ORD-004210,C00109,2025-03-13,completed,1029.66,0.00,15.99,82.37,1137.02,credit_card,
ORD-004211,C00121,2022-05-09,processing,920.98,20.00,0.00,73.68,816.45,google_pay,
ORD-004212,C00024,2024-06-20,completed,1491.44,0.00,12.99,119.32,1618.75,paypal,
ORD-004213,C00269,2023-12-12,completed,1710.65,20.00,0.00,136.85,1515.36,credit_card,
ORD-004214,C00229,2022-11-15,completed,1243.87,25.00,0.00,99.51,1032.41,credit_card,WELCOME20
ORD-004215,C00056,2024-10-22,completed,2112.07,10.00,0.00,168.97,2082.82,credit_card,
ORD-004216,C00316,2024-05-28,processing,2242.75,10.00,12.99,179.42,2197.89,credit_card,FLASH15
ORD-004217,C00478,2023-07-24,completed,420.53,0.00,12.99,33.64,470.16,credit_card,VIP25
ORD-004218,C00031,2024-11-28,completed,1863.93,5.00,24.99,149.11,1919.85,paypal,
ORD-004219,C00262,2024-09-09,completed,1219.05,25.00,9.99,97.52,1027.80,credit_card,
ORD-004220,C00007,2022-05-01,completed,505.28,5.00,0.00,40.42,545.43,google_pay,
ORD-004221,C00459,2025-02-17,completed,1528.02,0.00,0.00,122.24,1658.25,paypal,FLASH15
ORD-004222,C00430,2022-07-25,completed,1530.90,25.00,9.99,122.47,1295.64,debit_card,
ORD-004223,C00372,2025-03-18,completed,109.18,0.00,0.00,8.73,130.90,debit_card,
ORD-004224,C00269,2022-10-02,cancelled,2458.53,15.00,15.99,196.68,2302.42,credit_card,VIP25
ORD-004225,C00336,2022-12-05,completed,1065.27,0.00,5.99,85.22,1160.48,apple_pay,
ORD-004226,C00204,2023-06-09,completed,1352.45,0.00,0.00,108.20,1466.64,credit_card,
ORD-004227,C00124,2023-11-26,completed,1201.06,25.00,7.99,96.08,996.88,apple_pay,
ORD-004228,C00216,2024-01-13,completed,2456.94,0.00,0.00,196.56,2659.49,bank_transfer,SAVE10
ORD-004229,C00015,2023-03-18,completed,1530.34,0.00,0.00,122.43,1668.76,apple_pay,
ORD-004230,C00328,2023-03-28,completed,380.81,0.00,7.99,30.46,411.27,credit_card,
ORD-004231,C00358,2024-09-15,shipped,1982.13,10.00,9.99,158.57,1955.48,credit_card,VIP25
ORD-004232,C00007,2023-04-02,completed,943.86,0.00,12.99,75.51,1027.36,apple_pay,SAVE10
ORD-004233,C00046,2023-09-17,refunded,1958.09,0.00,7.99,156.65,2114.74,bank_transfer,VIP25
ORD-004234,C00164,2023-01-19,completed,922.81,5.00,24.99,73.82,966.48,credit_card,
ORD-004235,C00194,2024-07-14,processing,72.90,10.00,0.00,5.83,81.43,bank_transfer,
ORD-004236,C00390,2022-05-04,completed,927.47,20.00,0.00,74.20,816.17,google_pay,
ORD-004237,C00208,2022-06-19,cancelled,2430.32,15.00,9.99,194.43,2260.20,credit_card,
ORD-004238,C00379,2022-10-05,completed,1595.24,15.00,0.00,127.62,1489.56,paypal,
ORD-004239,C00293,2024-06-27,cancelled,1199.85,5.00,12.99,95.99,1260.84,google_pay,
ORD-004240,C00500,2024-06-19,completed,2469.19,25.00,24.99,197.54,2065.42,credit_card,VIP25
ORD-004241,C00032,2023-11-13,processing,631.71,0.00,24.99,50.54,707.24,credit_card,
ORD-004242,C00154,2023-04-02,completed,2461.36,25.00,12.99,196.91,2052.92,bank_transfer,SAVE10
ORD-004243,C00200,2024-09-23,shipped,1983.37,10.00,7.99,158.67,1951.69,apple_pay,
ORD-004244,C00163,2024-02-25,completed,399.40,0.00,0.00,31.95,431.35,debit_card,
ORD-004245,C00418,2023-07-05,shipped,2002.96,0.00,12.99,160.24,2163.20,debit_card,VIP25
ORD-004246,C00059,2025-02-18,completed,1699.27,10.00,0.00,135.94,1678.27,debit_card,
ORD-004247,C00270,2022-03-17,completed,2378.65,20.00,5.99,190.29,2118.20,credit_card,
ORD-004248,C00145,2022-10-26,completed,2436.28,20.00,12.99,194.90,2143.93,paypal,
ORD-004249,C00497,2024-10-11,completed,1990.56,0.00,0.00,159.24,2155.79,google_pay,
ORD-004250,C00013,2023-11-14,completed,1633.58,10.00,0.00,130.69,1610.90,credit_card,
ORD-004251,C00393,2022-05-31,completed,363.33,5.00,0.00,29.07,399.22,credit_card,VIP25
ORD-004252,C00393,2024-12-11,shipped,185.45,0.00,15.99,14.84,200.29,paypal,
ORD-004253,C00179,2023-02-23,processing,1764.42,0.00,5.99,141.15,1918.56,credit_card,VIP25
ORD-004254,C00342,2024-11-01,refunded,726.22,0.00,5.99,58.10,800.31,credit_card,
ORD-004255,C00204,2024-10-09,completed,2484.05,10.00,5.99,198.72,2459.36,debit_card,
ORD-004256,C00078,2024-10-29,completed,151.23,0.00,5.99,12.10,188.32,paypal,
ORD-004257,C00048,2024-08-18,shipped,1431.44,15.00,9.99,114.52,1344.23,paypal,
ORD-004258,C00121,2025-02-12,completed,1901.72,0.00,0.00,152.14,2078.85,bank_transfer,
ORD-004259,C00474,2022-07-07,completed,1787.80,0.00,0.00,143.02,1930.82,credit_card,WELCOME20
ORD-004260,C00366,2024-06-21,completed,783.29,0.00,5.99,62.66,845.95,credit_card,
ORD-004261,C00110,2024-09-29,completed,1326.64,15.00,0.00,106.13,1241.77,credit_card,
ORD-004262,C00144,2023-10-07,completed,1321.82,20.00,0.00,105.75,1163.20,apple_pay,
ORD-004263,C00171,2023-03-24,completed,75.40,0.00,0.00,6.03,94.42,apple_pay,
ORD-004264,C00465,2024-03-22,completed,237.24,25.00,0.00,18.98,196.91,apple_pay,
ORD-004265,C00100,2022-02-08,cancelled,2434.33,0.00,15.99,194.75,2629.08,apple_pay,
ORD-004266,C00231,2022-12-14,completed,402.91,20.00,0.00,32.23,354.56,debit_card,FLASH15
ORD-004267,C00033,2025-03-04,completed,1636.89,20.00,0.00,130.95,1448.45,credit_card,
ORD-004268,C00284,2024-03-04,completed,219.68,0.00,12.99,17.57,237.25,bank_transfer,FLASH15
ORD-004269,C00147,2022-11-17,processing,105.27,0.00,9.99,8.42,113.69,credit_card,WELCOME20
ORD-004270,C00210,2023-12-20,completed,583.30,0.00,9.99,46.66,629.96,credit_card,WELCOME20
ORD-004271,C00192,2023-10-29,completed,2435.72,0.00,7.99,194.86,2638.57,google_pay,
ORD-004272,C00497,2024-01-14,completed,1668.87,5.00,0.00,133.51,1724.93,debit_card,
ORD-004273,C00031,2024-06-26,completed,519.49,25.00,0.00,41.56,439.17,credit_card,FLASH15
ORD-004274,C00317,2023-02-17,completed,854.85,10.00,12.99,68.39,847.74,debit_card,
ORD-004275,C00052,2024-02-26,completed,574.84,20.00,9.99,45.99,521.85,paypal,
ORD-004276,C00227,2025-04-19,completed,810.41,20.00,0.00,64.83,713.16,credit_card,VIP25
ORD-004277,C00306,2022-10-18,completed,1708.94,15.00,9.99,136.72,1589.31,credit_card,
ORD-004278,C00441,2022-09-06,completed,680.96,5.00,0.00,54.48,701.39,debit_card,
ORD-004279,C00262,2024-01-29,shipped,2170.11,5.00,24.99,173.61,2243.20,google_pay,
ORD-004280,C00166,2024-10-25,completed,277.29,25.00,0.00,22.18,230.15,debit_card,
ORD-004281,C00003,2023-12-14,completed,276.32,20.00,24.99,22.11,243.16,google_pay,
ORD-004282,C00115,2023-12-16,processing,95.37,5.00,0.00,7.63,98.23,google_pay,FLASH15
ORD-004283,C00485,2022-02-12,completed,712.20,0.00,12.99,56.98,769.18,credit_card,VIP25
ORD-004284,C00291,2024-06-02,refunded,874.26,20.00,24.99,69.94,785.34,credit_card,
ORD-004285,C00146,2023-06-11,processing,2115.61,20.00,15.99,169.25,1861.74,credit_card,
ORD-004286,C00393,2023-11-27,shipped,580.29,15.00,12.99,46.42,547.66,credit_card,
ORD-004287,C00299,2024-08-18,shipped,300.77,25.00,15.99,24.06,257.63,apple_pay,
ORD-004288,C00066,2024-01-15,processing,1457.46,5.00,0.00,116.60,1526.17,credit_card,
ORD-004289,C00149,2022-02-07,completed,2450.46,25.00,9.99,196.04,2041.87,bank_transfer,
ORD-004290,C00323,2023-06-05,completed,351.05,15.00,0.00,28.08,334.47,debit_card,WELCOME20
ORD-004291,C00096,2022-02-20,completed,1420.25,0.00,7.99,113.62,1543.86,credit_card,VIP25
ORD-004292,C00120,2024-05-31,completed,1667.56,15.00,0.00,133.40,1550.83,debit_card,WELCOME20
ORD-004293,C00007,2022-08-19,completed,1237.58,10.00,0.00,99.01,1212.83,credit_card,SAVE10
ORD-004294,C00174,2023-02-19,completed,1656.94,0.00,5.99,132.56,1797.49,credit_card,FLASH15
ORD-004295,C00432,2023-01-18,completed,1371.78,25.00,9.99,109.74,1146.57,credit_card,FLASH15
ORD-004296,C00379,2022-03-06,completed,254.09,0.00,15.99,20.33,274.42,apple_pay,VIP25
ORD-004297,C00275,2025-02-07,completed,297.32,0.00,5.99,23.79,327.10,google_pay,
ORD-004298,C00106,2025-01-17,completed,421.63,25.00,12.99,33.73,359.94,google_pay,
ORD-004299,C00140,2024-02-23,shipped,722.96,0.00,12.99,57.84,796.79,google_pay,
ORD-004300,C00475,2023-12-30,completed,965.30,5.00,0.00,77.22,1019.25,paypal,SAVE10
ORD-004301,C00060,2022-06-09,shipped,1627.20,0.00,5.99,130.18,1757.38,apple_pay,FLASH15
ORD-004302,C00016,2025-03-31,processing,2212.10,20.00,12.99,176.97,1946.65,credit_card,
ORD-004303,C00353,2022-08-08,completed,638.45,20.00,0.00,51.08,571.83,apple_pay,
ORD-004304,C00012,2025-01-14,completed,1906.66,5.00,0.00,152.53,1988.85,credit_card,
ORD-004305,C00037,2023-01-16,shipped,1332.26,0.00,0.00,106.58,1448.83,debit_card,
ORD-004306,C00444,2022-01-31,completed,1838.87,20.00,5.99,147.11,1618.21,debit_card,VIP25
ORD-004307,C00297,2024-06-01,completed,1598.81,15.00,12.99,127.90,1486.89,credit_card,
ORD-004308,C00126,2023-11-04,shipped,46.56,15.00,0.00,3.72,59.29,credit_card,
ORD-004309,C00363,2023-08-24,cancelled,2429.32,0.00,9.99,194.35,2631.66,credit_card,WELCOME20
ORD-004310,C00120,2023-05-22,processing,1281.94,10.00,15.99,102.56,1262.29,paypal,
ORD-004311,C00120,2023-10-13,shipped,1866.60,5.00,12.99,149.33,1938.59,google_pay,
ORD-004312,C00323,2024-08-03,completed,1567.96,25.00,12.99,125.44,1301.41,google_pay,
ORD-004313,C00169,2023-03-24,shipped,430.99,0.00,5.99,34.48,481.46,credit_card,
ORD-004314,C00081,2022-03-24,completed,826.27,10.00,9.99,66.10,809.74,paypal,
ORD-004315,C00240,2022-02-13,completed,2233.57,10.00,24.99,178.69,2194.89,credit_card,
ORD-004316,C00455,2025-01-25,completed,228.34,10.00,0.00,18.27,233.76,credit_card,
ORD-004317,C00106,2022-01-16,completed,412.95,0.00,0.00,33.04,451.98,google_pay,
ORD-004318,C00453,2023-03-17,completed,1164.30,20.00,0.00,93.14,1024.58,debit_card,
ORD-004319,C00270,2022-06-03,completed,483.28,15.00,0.00,38.66,462.44,credit_card,WELCOME20
ORD-004320,C00128,2023-08-11,completed,1161.25,0.00,0.00,92.90,1270.14,debit_card,
ORD-004321,C00473,2023-04-14,completed,1836.47,0.00,0.00,146.92,1991.38,apple_pay,SAVE10
ORD-004322,C00428,2024-07-14,processing,2258.24,0.00,0.00,180.66,2438.90,google_pay,VIP25
ORD-004323,C00335,2024-04-08,completed,1015.02,15.00,0.00,81.20,943.97,paypal,
ORD-004324,C00200,2023-09-03,completed,1374.31,5.00,15.99,109.94,1440.53,credit_card,WELCOME20
ORD-004325,C00383,2022-01-21,processing,1304.92,0.00,7.99,104.39,1409.31,credit_card,
ORD-004326,C00289,2024-04-03,completed,2018.98,0.00,24.99,161.52,2205.49,credit_card,WELCOME20
ORD-004327,C00068,2023-06-22,completed,1735.82,0.00,24.99,138.87,1890.68,debit_card,WELCOME20
ORD-004328,C00207,2025-03-01,completed,499.94,0.00,24.99,40.00,539.94,debit_card,FLASH15
ORD-004329,C00137,2025-04-22,shipped,1849.27,20.00,0.00,147.94,1635.35,apple_pay,
ORD-004330,C00235,2024-12-10,completed,1970.98,0.00,7.99,157.68,2128.66,credit_card,WELCOME20
ORD-004331,C00294,2023-06-07,completed,1457.87,15.00,5.99,116.63,1380.81,google_pay,VIP25
ORD-004332,C00099,2023-04-24,completed,2315.72,15.00,0.00,185.26,2153.62,bank_transfer,VIP25
ORD-004333,C00106,2024-01-16,completed,873.21,0.00,0.00,69.86,953.06,debit_card,
ORD-004334,C00180,2024-03-25,completed,1224.41,10.00,0.00,97.95,1205.91,debit_card,VIP25
ORD-004335,C00319,2024-08-27,completed,1901.68,15.00,12.99,152.13,1768.56,credit_card,VIP25
ORD-004336,C00543,2022-01-30,completed,1188.11,10.00,7.99,95.05,1189.34,credit_card,
ORD-004337,C00347,2023-05-24,completed,1475.34,10.00,15.99,118.03,1470.82,credit_card,
ORD-004338,C00250,2023-03-30,completed,1510.32,20.00,9.99,120.83,1335.07,credit_card,VIP25
ORD-004339,C00159,2023-01-12,cancelled,1971.06,20.00,0.00,157.68,1742.52,google_pay,
ORD-004340,C00357,2023-10-11,completed,624.04,10.00,24.99,49.92,611.56,debit_card,
ORD-004341,C00044,2023-09-08,completed,2038.34,10.00,0.00,163.07,1997.57,apple_pay,WELCOME20
ORD-004342,C00164,2022-04-17,completed,2046.73,10.00,15.99,163.74,2030.79,credit_card,
ORD-004343,C00287,2022-03-18,completed,2487.51,0.00,0.00,199.00,2686.51,credit_card,
ORD-004344,C00302,2022-11-21,completed,107.31,20.00,5.99,8.58,107.42,credit_card,
ORD-004345,C00458,2023-11-07,completed,1015.70,0.00,15.99,81.26,1121.95,google_pay,
ORD-004346,C00492,2022-09-24,processing,1997.44,15.00,12.99,159.80,1857.62,google_pay,
ORD-004347,C00340,2023-05-07,completed,1027.98,25.00,0.00,82.24,866.21,apple_pay,FLASH15
ORD-004348,C00299,2024-04-25,completed,1490.25,0.00,5.99,119.22,1622.46,google_pay,
ORD-004349,C00253,2024-01-31,completed,1049.97,0.00,24.99,84.00,1141.96,apple_pay,
ORD-004350,C00351,2024-09-13,completed,1790.47,20.00,9.99,143.24,1575.61,paypal,SAVE10
ORD-004351,C00240,2025-01-02,completed,2432.80,20.00,5.99,194.62,2156.85,paypal,
ORD-004352,C00171,2024-02-12,completed,108.27,0.00,7.99,8.66,124.92,apple_pay,
ORD-004353,C00187,2024-03-09,completed,1248.88,0.00,0.00,99.91,1348.79,bank_transfer,VIP25
ORD-004354,C00178,2025-04-18,completed,1395.15,0.00,12.99,111.61,1506.76,credit_card,
ORD-004355,C00449,2023-03-03,shipped,1913.68,25.00,7.99,153.09,1588.35,debit_card,VIP25
ORD-004356,C00032,2024-10-02,completed,649.82,0.00,12.99,51.99,726.80,credit_card,VIP25
ORD-004357,C00385,2022-09-04,completed,52.72,10.00,0.00,4.22,67.66,credit_card,FLASH15
ORD-004358,C00573,2023-02-28,completed,1700.87,0.00,0.00,136.07,1844.93,credit_card,
ORD-004359,C00483,2025-04-19,shipped,737.96,5.00,0.00,59.04,760.10,google_pay,SAVE10
ORD-004360,C00460,2023-10-17,completed,1194.82,20.00,12.99,95.59,1057.43,credit_card,VIP25
ORD-004361,C00073,2024-10-11,cancelled,1679.05,0.00,9.99,134.32,1826.36,credit_card,SAVE10
ORD-004362,C00323,2024-12-07,completed,1796.93,0.00,0.00,143.75,1940.68,google_pay,
ORD-004363,C00030,2024-02-17,shipped,2072.70,10.00,0.00,165.82,2041.24,debit_card,
ORD-004364,C00452,2022-02-12,completed,2014.20,0.00,7.99,161.14,2183.33,apple_pay,WELCOME20
ORD-004365,C00475,2022-07-07,shipped,1283.01,0.00,5.99,102.64,1391.64,google_pay,
ORD-004366,C00463,2023-11-12,completed,2119.69,5.00,7.99,169.58,2196.27,credit_card,WELCOME20
ORD-004367,C00196,2023-01-05,completed,1053.53,5.00,5.99,84.28,1091.13,credit_card,
ORD-004368,C00446,2024-02-12,completed,1818.95,20.00,0.00,145.52,1625.67,bank_transfer,SAVE10
ORD-004369,C00038,2023-08-16,completed,1603.97,0.00,12.99,128.32,1738.28,paypal,VIP25
ORD-004370,C00456,2022-08-04,completed,358.21,10.00,0.00,28.66,357.04,bank_transfer,
ORD-004371,C00058,2022-11-20,processing,1642.56,25.00,5.99,131.40,1363.32,paypal,
ORD-004372,C00221,2022-05-24,cancelled,1720.97,0.00,5.99,137.68,1866.64,apple_pay,SAVE10
ORD-004373,C00451,2022-03-04,completed,2300.44,15.00,0.00,184.04,2149.40,google_pay,WELCOME20
ORD-004374,C00497,2023-05-27,completed,157.64,0.00,12.99,12.61,180.24,bank_transfer,VIP25
ORD-004375,C00203,2022-05-31,completed,1623.67,5.00,0.00,129.89,1672.38,paypal,
ORD-004376,C00242,2024-07-21,completed,1215.94,10.00,15.99,97.28,1201.61,debit_card,
ORD-004377,C00136,2024-02-24,completed,1206.41,15.00,0.00,96.51,1134.95,bank_transfer,SAVE10
ORD-004378,C00337,2025-04-08,shipped,2454.79,0.00,0.00,196.38,2659.16,apple_pay,
ORD-004379,C00025,2025-01-07,processing,1766.58,0.00,7.99,141.33,1913.90,credit_card,WELCOME20
ORD-004380,C00458,2023-07-26,completed,2390.56,0.00,12.99,191.24,2594.79,bank_transfer,
ORD-004381,C00437,2025-04-09,shipped,986.26,0.00,24.99,78.90,1081.15,google_pay,
ORD-004382,C00081,2023-09-01,refunded,318.67,0.00,9.99,25.49,344.16,paypal,
ORD-004383,C00055,2023-08-20,completed,662.12,0.00,0.00,52.97,731.08,credit_card,FLASH15
ORD-004384,C00142,2023-07-13,completed,868.82,0.00,15.99,69.51,963.32,google_pay,
ORD-004385,C00063,2023-06-02,completed,1158.27,0.00,24.99,92.66,1266.92,paypal,
ORD-004386,C00468,2022-07-05,completed,2182.13,0.00,0.00,174.57,2364.69,google_pay,
ORD-004387,C00245,2022-12-11,completed,2454.23,0.00,5.99,196.34,2660.56,google_pay,VIP25
ORD-004388,C00118,2022-02-08,completed,1406.17,5.00,24.99,112.49,1464.35,bank_transfer,FLASH15
ORD-004389,C00001,2024-08-19,processing,905.20,0.00,5.99,72.42,983.61,credit_card,SAVE10
ORD-004390,C00404,2024-07-14,cancelled,2096.25,15.00,7.99,167.70,1962.50,debit_card,
ORD-004391,C00491,2022-05-18,shipped,1304.15,0.00,12.99,104.33,1421.47,bank_transfer,VIP25
ORD-004392,C00422,2023-04-22,completed,1991.89,20.00,12.99,159.35,1758.85,credit_card,
ORD-004393,C00011,2022-10-19,cancelled,1864.39,10.00,0.00,149.15,1835.09,google_pay,
ORD-004394,C00028,2024-04-04,completed,1000.32,0.00,15.99,80.03,1096.34,credit_card,SAVE10
ORD-004395,C00231,2023-07-05,completed,2410.00,0.00,7.99,192.80,2612.79,paypal,
ORD-004396,C00136,2024-08-10,completed,960.02,0.00,24.99,76.80,1036.82,credit_card,
ORD-004397,C00256,2024-11-05,processing,421.35,0.00,0.00,33.71,455.06,credit_card,SAVE10
ORD-004398,C00253,2023-10-21,processing,79.32,5.00,12.99,6.35,106.69,google_pay,
ORD-004399,C00429,2022-03-20,completed,2319.56,25.00,0.00,185.56,1931.22,debit_card,
ORD-004400,C00324,2023-09-08,completed,51.23,0.00,0.00,4.10,65.32,bank_transfer,SAVE10
ORD-004401,C00274,2022-10-25,completed,1163.49,20.00,12.99,93.08,1023.87,credit_card,FLASH15
ORD-004402,C00460,2025-03-14,shipped,1860.76,0.00,5.99,148.86,2015.61,debit_card,SAVE10
ORD-004403,C00447,2023-09-29,cancelled,2262.70,0.00,0.00,181.02,2468.71,paypal,
ORD-004404,C00329,2024-02-14,completed,223.68,0.00,9.99,17.89,241.57,google_pay,
ORD-004405,C00067,2022-06-09,completed,1343.57,0.00,15.99,107.49,1457.05,credit_card,WELCOME20
ORD-004406,C00378,2023-03-11,shipped,650.25,10.00,9.99,52.02,647.24,paypal,WELCOME20
ORD-004407,C00066,2022-05-07,completed,562.65,20.00,7.99,45.01,508.12,bank_transfer,
ORD-004408,C00447,2022-04-17,completed,204.17,25.00,24.99,16.33,169.46,credit_card,
ORD-004409,C00216,2023-03-11,shipped,859.03,0.00,0.00,68.72,937.74,google_pay,
ORD-004410,C00433,2022-01-05,shipped,1248.82,20.00,0.00,99.91,1104.95,paypal,FLASH15
ORD-004411,C00342,2023-05-17,shipped,1851.35,0.00,0.00,148.11,2015.45,paypal,
ORD-004412,C00091,2023-10-12,completed,60.86,20.00,0.00,4.87,61.55,credit_card,SAVE10
ORD-004413,C00323,2024-05-05,shipped,1785.36,0.00,0.00,142.83,1928.19,google_pay,
ORD-004414,C00024,2024-06-01,completed,284.99,25.00,9.99,22.80,252.53,debit_card,FLASH15
ORD-004415,C00160,2022-01-03,completed,591.61,5.00,24.99,47.33,617.35,google_pay,
ORD-004416,C00234,2023-05-28,cancelled,689.59,0.00,24.99,55.17,744.76,apple_pay,
