payment_id,order_id,method,amount,status,transaction_date,currency,auth_code
PAY-003578,ORD-003578,apple_pay,1375.05,completed,2023-02-02 11:00:00,EUR,AUTH-758342
PAY-003579,ORD-003579,credit_card,1637.26,completed,2023-02-17 11:00:00,USD,AUTH-134202
PAY-003580,ORD-003580,credit_card,1974.77,pending,2024-05-21 10:00:00,GBP,AUTH-185689
PAY-003581,ORD-003581,credit_card,178.21,failed,2022-09-13 08:00:00,GBP,AUTH-254425
PAY-003582,ORD-003582,credit_card,384.12,completed,2024-05-10 08:00:00,USD,AUTH-814431
PAY-003583,ORD-003583,credit_card,67.11,completed,2023-09-19 01:00:00,USD,AUTH-965840
PAY-003584,ORD-003584,bank_transfer,125.93,completed,2022-01-28 19:00:00,GBP,AUTH-804635
PAY-003585,ORD-003585,paypal,2495.04,completed,2024-06-22 18:00:00,CAD,AUTH-959911
PAY-003586,ORD-003586,credit_card,2225.66,pending,2023-04-21 19:00:00,EUR,AUTH-963668
PAY-003587,ORD-003587,debit_card,2319.26,completed,2023-10-15 03:00:00,EUR,AUTH-323057
PAY-003588,ORD-003588,credit_card,963.93,completed,2022-01-28 03:00:00,USD,AUTH-318374
PAY-003589,ORD-003589,credit_card,1785.35,completed,2025-04-08 21:00:00,USD,AUTH-223499
PAY-003590,ORD-003590,credit_card,790.87,completed,2025-03-28 12:00:00,EUR,AUTH-132651
PAY-003591,ORD-003591,google_pay,1756.05,failed,2025-01-16 05:00:00,CAD,AUTH-893628
PAY-003592,ORD-003592,paypal,1498.91,completed,2024-12-08 20:00:00,USD,AUTH-989650
PAY-003593,ORD-003593,paypal,1224.18,completed,2024-08-21 06:00:00,EUR,AUTH-851543
PAY-003594,ORD-003594,bank_transfer,549.69,completed,2024-11-11 07:00:00,USD,AUTH-848535
PAY-003595,ORD-003595,credit_card,682.62,refunded,2024-02-22 17:00:00,USD,AUTH-418438
PAY-003596,ORD-003596,credit_card,890.32,completed,2025-02-03 16:00:00,USD,AUTH-615567
PAY-003597,ORD-003597,credit_card,2050.06,completed,2024-06-16 18:00:00,USD,AUTH-530968
PAY-003598,ORD-003598,credit_card,1505.45,completed,2025-02-18 15:00:00,USD,AUTH-106158
PAY-003599,ORD-003599,debit_card,706.05,completed,2024-06-15 23:00:00,EUR,AUTH-540848
PAY-003600,ORD-003600,credit_card,970.82,pending,2024-02-14 11:00:00,USD,AUTH-247755
PAY-003601,ORD-003601,debit_card,982.97,completed,2022-12-25 12:00:00,CAD,AUTH-187611
PAY-003602,ORD-003602,paypal,1295.36,completed,2024-04-28 01:00:00,USD,AUTH-263463
PAY-003603,ORD-003603,credit_card,995.13,pending,2022-12-30 17:00:00,CAD,AUTH-755806
PAY-003604,ORD-003604,credit_card,2621.81,completed,2025-03-20 12:00:00,EUR,AUTH-583894
PAY-003605,ORD-003605,apple_pay,1319.54,completed,2024-06-05 02:00:00,CAD,AUTH-173134
PAY-003606,ORD-003606,credit_card,1724.94,completed,2023-08-12 03:00:00,USD,AUTH-573283
PAY-003607,ORD-003607,paypal,565.05,pending,2025-01-20 17:00:00,USD,AUTH-688037
PAY-003608,ORD-003608,credit_card,1972.16,completed,2022-12-31 08:00:00,GBP,AUTH-913873
PAY-003609,ORD-003609,credit_card,1052.50,refunded,2023-12-07 17:00:00,USD,AUTH-678676
PAY-003610,ORD-003610,apple_pay,369.71,completed,2024-01-07 13:00:00,USD,AUTH-397387
PAY-003611,ORD-003611,debit_card,1606.08,completed,2023-11-23 03:00:00,USD,AUTH-223565
PAY-003612,ORD-003612,credit_card,2190.22,completed,2023-02-20 04:00:00,EUR,AUTH-611024
PAY-003613,ORD-003613,paypal,1719.36,failed,2024-03-09 12:00:00,USD,AUTH-936931
PAY-003614,ORD-003614,debit_card,2572.99,completed,2023-01-04 15:00:00,USD,AUTH-792427
PAY-003615,ORD-003615,credit_card,1112.18,failed,2023-07-27 06:00:00,USD,AUTH-214055
PAY-003616,ORD-003616,credit_card,381.34,completed,2022-11-14 21:00:00,USD,AUTH-654481
PAY-003617,ORD-003617,debit_card,2136.20,completed,2022-01-02 08:00:00,CAD,AUTH-579946
PAY-003618,ORD-003618,apple_pay,2358.31,completed,2022-07-15 10:00:00,USD,AUTH-640586
PAY-003619,ORD-003619,paypal,709.25,completed,2022-12-05 00:00:00,EUR,AUTH-625945
PAY-003620,ORD-003620,credit_card,1095.99,completed,2023-12-12 23:00:00,EUR,AUTH-200084
PAY-003621,ORD-003621,google_pay,2369.99,completed,2023-09-14 22:00:00,USD,AUTH-854646
PAY-003622,ORD-003622,debit_card,1437.43,completed,2024-10-29 14:00:00,USD,AUTH-648358
PAY-003623,ORD-003623,apple_pay,415.67,completed,2024-05-06 07:00:00,USD,AUTH-859503
PAY-003624,ORD-003624,credit_card,765.55,refunded,2023-03-08 13:00:00,USD,AUTH-394702
PAY-003625,ORD-003625,google_pay,1485.18,completed,2024-01-12 04:00:00,USD,AUTH-771079
PAY-003626,ORD-003626,paypal,1105.65,completed,2022-06-10 08:00:00,USD,AUTH-830821
PAY-003627,ORD-003627,debit_card,2013.54,completed,2022-11-20 14:00:00,USD,AUTH-724487
PAY-003628,ORD-003628,credit_card,1407.86,completed,2022-04-12 00:00:00,USD,AUTH-505531
PAY-003629,ORD-003629,credit_card,704.22,pending,2023-05-06 11:00:00,USD,AUTH-481509
PAY-003630,ORD-003630,paypal,1886.48,completed,2023-04-28 20:00:00,USD,AUTH-954977
PAY-003631,ORD-003631,google_pay,1669.57,completed,2023-08-19 04:00:00,CAD,AUTH-565590
PAY-003632,ORD-003632,paypal,245.03,completed,2023-12-23 22:00:00,USD,AUTH-296124
PAY-003633,ORD-003633,credit_card,1795.18,pending,2024-02-24 08:00:00,USD,AUTH-498582
PAY-003634,ORD-003634,apple_pay,71.39,completed,2025-04-25 06:00:00,GBP,AUTH-626679
PAY-003635,ORD-003635,credit_card,2416.01,completed,2024-02-18 11:00:00,USD,AUTH-960679
PAY-003636,ORD-003636,debit_card,1496.71,failed,2024-10-04 14:00:00,USD,AUTH-938834
PAY-003637,ORD-003637,debit_card,2370.12,completed,2022-04-26 04:00:00,EUR,AUTH-440530
PAY-003638,ORD-003638,credit_card,1269.19,completed,2022-01-29 21:00:00,CAD,AUTH-263846
PAY-003639,ORD-003639,google_pay,1790.79,completed,2023-05-16 04:00:00,USD,AUTH-762198
PAY-003640,ORD-003640,bank_transfer,928.21,failed,2025-01-12 10:00:00,USD,AUTH-627940
PAY-003641,ORD-003641,credit_card,998.86,pending,2023-10-11 14:00:00,USD,AUTH-820116
PAY-003642,ORD-003642,credit_card,1133.31,completed,2023-01-04 07:00:00,USD,AUTH-435760
PAY-003643,ORD-003643,credit_card,1922.14,completed,2024-06-22 03:00:00,USD,AUTH-200167
PAY-003644,ORD-003644,credit_card,2306.21,completed,2022-04-04 15:00:00,USD,AUTH-662092
PAY-003645,ORD-003645,credit_card,666.58,completed,2023-08-29 19:00:00,USD,AUTH-509653
PAY-003646,ORD-003646,paypal,2207.03,completed,2024-03-25 12:00:00,USD,AUTH-711677
PAY-003647,ORD-003647,debit_card,1196.09,completed,2023-04-22 05:00:00,GBP,AUTH-596104
PAY-003648,ORD-003648,debit_card,1675.72,completed,2025-02-26 02:00:00,CAD,AUTH-186990
PAY-003649,ORD-003649,credit_card,714.80,failed,2022-07-17 21:00:00,USD,AUTH-896942
PAY-003650,ORD-003650,credit_card,2647.81,pending,2023-11-13 05:00:00,USD,AUTH-483919
PAY-003651,ORD-003651,credit_card,1527.32,failed,2022-08-30 02:00:00,USD,AUTH-595179
PAY-003652,ORD-003652,credit_card,701.55,completed,2024-09-16 02:00:00,USD,AUTH-185964
PAY-003653,ORD-003653,paypal,2314.45,completed,2023-05-31 22:00:00,EUR,AUTH-307257
PAY-003654,ORD-003654,bank_transfer,1527.29,completed,2024-10-30 06:00:00,CAD,AUTH-444959
PAY-003655,ORD-003655,bank_transfer,1473.15,completed,2023-07-24 11:00:00,USD,AUTH-141451
PAY-003656,ORD-003656,credit_card,1787.66,completed,2022-04-30 00:00:00,USD,AUTH-866141
PAY-003657,ORD-003657,credit_card,937.45,completed,2023-02-01 23:00:00,USD,AUTH-702894
PAY-003658,ORD-003658,debit_card,1699.97,failed,2025-04-15 07:00:00,CAD,AUTH-485551
PAY-003659,ORD-003659,apple_pay,1044.83,completed,2022-10-09 07:00:00,USD,AUTH-737605
PAY-003660,ORD-003660,google_pay,2558.15,completed,2023-08-17 22:00:00,USD,AUTH-116633
PAY-003661,ORD-003661,credit_card,1275.55,completed,2022-05-23 07:00:00,USD,AUTH-701251
PAY-003662,ORD-003662,debit_card,2401.13,completed,2024-03-01 23:00:00,USD,AUTH-682321
PAY-003663,ORD-003663,credit_card,643.58,completed,2024-01-03 06:00:00,GBP,AUTH-266256
PAY-003664,ORD-003664,credit_card,2261.69,completed,2025-02-18 09:00:00,USD,AUTH-649971
PAY-003665,ORD-003665,paypal,2269.22,completed,2024-09-28 14:00:00,USD,AUTH-426685
PAY-003666,ORD-003666,google_pay,2314.11,pending,2024-07-10 22:00:00,USD,AUTH-402166
PAY-003667,ORD-003667,bank_transfer,2034.65,completed,2024-01-18 10:00:00,CAD,AUTH-212700
PAY-003668,ORD-003668,bank_transfer,1806.42,pending,2022-03-07 02:00:00,USD,AUTH-250372
PAY-003669,ORD-003669,paypal,275.38,completed,2025-04-04 03:00:00,GBP,AUTH-852461
PAY-003670,ORD-003670,bank_transfer,1168.40,refunded,2023-10-05 04:00:00,EUR,AUTH-485298
PAY-003671,ORD-003671,credit_card,1473.00,completed,2024-10-27 01:00:00,EUR,AUTH-114986
PAY-003672,ORD-003672,paypal,1263.70,completed,2024-11-03 18:00:00,GBP,AUTH-563555
PAY-003673,ORD-003673,bank_transfer,2012.16,completed,2025-01-06 21:00:00,USD,AUTH-461606
PAY-003674,ORD-003674,credit_card,1556.35,failed,2024-09-04 03:00:00,EUR,AUTH-835977
PAY-003675,ORD-003675,apple_pay,1601.14,completed,2024-10-01 13:00:00,GBP,AUTH-770169
PAY-003676,ORD-003676,paypal,195.50,completed,2025-04-08 06:00:00,USD,AUTH-682011
PAY-003677,ORD-003677,debit_card,2023.76,completed,2025-02-22 15:00:00,USD,AUTH-691422
PAY-003678,ORD-003678,google_pay,467.55,completed,2024-05-03 03:00:00,CAD,AUTH-184541
PAY-003679,ORD-003679,credit_card,918.08,completed,2022-09-11 20:00:00,GBP,AUTH-265814
PAY-003680,ORD-003680,apple_pay,2035.23,completed,2022-05-02 06:00:00,USD,AUTH-772673
PAY-003681,ORD-003681,bank_transfer,138.70,pending,2022-09-10 21:00:00,USD,AUTH-787636
PAY-003682,ORD-003682,apple_pay,1447.65,completed,2024-04-21 10:00:00,USD,AUTH-673154
PAY-003683,ORD-003683,apple_pay,2009.30,completed,2023-02-27 21:00:00,USD,AUTH-723484
PAY-003684,ORD-003684,apple_pay,1075.40,completed,2024-04-21 20:00:00,USD,AUTH-565166
PAY-003685,ORD-003685,apple_pay,2220.42,completed,2023-05-14 04:00:00,USD,AUTH-178938
PAY-003686,ORD-003686,credit_card,164.98,completed,2025-04-24 22:00:00,CAD,AUTH-555147
PAY-003687,ORD-003687,debit_card,29.62,completed,2024-04-02 11:00:00,USD,AUTH-349581
PAY-003688,ORD-003688,credit_card,964.04,completed,2022-11-20 23:00:00,USD,AUTH-330604
PAY-003689,ORD-003689,bank_transfer,1970.77,completed,2024-03-23 11:00:00,CAD,AUTH-469071
PAY-003690,ORD-003690,bank_transfer,1830.27,completed,2022-11-15 14:00:00,EUR,AUTH-183247
PAY-003691,ORD-003691,credit_card,57.07,completed,2023-10-31 13:00:00,USD,AUTH-146237
PAY-003692,ORD-003692,bank_transfer,1402.55,completed,2023-03-08 03:00:00,CAD,AUTH-943548
PAY-003693,ORD-003693,apple_pay,1974.15,completed,2022-12-11 05:00:00,EUR,AUTH-165839
PAY-003694,ORD-003694,paypal,1744.76,completed,2024-03-23 18:00:00,EUR,AUTH-358970
PAY-003695,ORD-003695,bank_transfer,929.51,completed,2022-09-17 11:00:00,EUR,AUTH-287762
PAY-003696,ORD-003696,credit_card,1688.69,completed,2022-04-03 09:00:00,GBP,AUTH-942104
PAY-003697,ORD-003697,credit_card,1078.57,completed,2023-01-15 17:00:00,CAD,AUTH-122121
PAY-003698,ORD-003698,bank_transfer,444.45,completed,2022-10-05 08:00:00,GBP,AUTH-352212
PAY-003699,ORD-003699,paypal,1694.47,completed,2023-08-11 05:00:00,USD,AUTH-328778
PAY-003700,ORD-003700,debit_card,2650.50,completed,2024-04-23 20:00:00,EUR,AUTH-863503
PAY-003701,ORD-003701,credit_card,1292.81,completed,2022-05-31 09:00:00,USD,AUTH-339000
PAY-003702,ORD-003702,bank_transfer,631.30,completed,2024-07-16 18:00:00,USD,AUTH-658904
PAY-003703,ORD-003703,apple_pay,2249.54,pending,2023-11-13 05:00:00,USD,AUTH-243948
PAY-003704,ORD-003704,credit_card,1562.16,failed,2023-12-14 23:00:00,USD,AUTH-995269
PAY-003705,ORD-003705,credit_card,1442.91,completed,2024-03-28 13:00:00,CAD,AUTH-238846
PAY-003706,ORD-003706,apple_pay,1287.10,completed,2025-04-16 07:00:00,GBP,AUTH-290966
PAY-003707,ORD-003707,google_pay,615.03,completed,2024-03-29 02:00:00,USD,AUTH-698685
PAY-003708,ORD-003708,credit_card,870.26,completed,2022-05-10 14:00:00,USD,AUTH-589065
PAY-003709,ORD-003709,credit_card,656.52,completed,2024-12-03 08:00:00,USD,AUTH-832446
PAY-003710,ORD-003710,credit_card,2081.61,completed,2023-05-30 13:00:00,GBP,AUTH-548832
PAY-003711,ORD-003711,google_pay,316.79,completed,2022-11-23 03:00:00,GBP,AUTH-957213
PAY-003712,ORD-003712,credit_card,2306.24,completed,2022-11-01 13:00:00,USD,AUTH-521682
PAY-003713,ORD-003713,credit_card,2125.69,completed,2023-06-21 01:00:00,GBP,AUTH-138657
PAY-003714,ORD-003714,paypal,426.79,completed,2022-08-11 06:00:00,EUR,AUTH-730622
PAY-003715,ORD-003715,credit_card,1515.49,pending,2023-09-12 22:00:00,EUR,AUTH-377696
PAY-003716,ORD-003716,credit_card,1439.97,failed,2022-01-30 22:00:00,USD,AUTH-866606
PAY-003717,ORD-003717,apple_pay,59.36,completed,2023-07-04 22:00:00,CAD,AUTH-708273
PAY-003718,ORD-003718,google_pay,951.27,failed,2022-04-09 01:00:00,EUR,AUTH-929403
PAY-003719,ORD-003719,google_pay,2116.91,refunded,2022-08-05 02:00:00,USD,AUTH-556457
PAY-003720,ORD-003720,google_pay,2602.79,completed,2022-10-09 06:00:00,CAD,AUTH-256918
PAY-003721,ORD-003721,debit_card,1398.44,completed,2022-10-24 05:00:00,USD,AUTH-426374
PAY-003722,ORD-003722,credit_card,1383.15,completed,2023-07-03 18:00:00,USD,AUTH-149697
PAY-003723,ORD-003723,paypal,415.11,completed,2025-03-31 22:00:00,USD,AUTH-813320
PAY-003724,ORD-003724,apple_pay,1358.84,completed,2023-12-26 01:00:00,GBP,AUTH-298652
PAY-003725,ORD-003725,paypal,2033.69,pending,2023-08-09 04:00:00,USD,AUTH-574155
PAY-003726,ORD-003726,apple_pay,804.37,completed,2024-03-22 05:00:00,EUR,AUTH-728847
PAY-003727,ORD-003727,debit_card,2371.26,completed,2025-03-01 09:00:00,USD,AUTH-494792
PAY-003728,ORD-003728,paypal,1979.75,completed,2023-07-11 06:00:00,CAD,AUTH-450054
PAY-003729,ORD-003729,bank_transfer,1403.32,completed,2023-03-24 00:00:00,EUR,AUTH-761887
PAY-003730,ORD-003730,debit_card,1393.78,completed,2022-09-01 01:00:00,USD,AUTH-189612
PAY-003731,ORD-003731,credit_card,1349.48,pending,2022-03-17 05:00:00,USD,AUTH-666079
PAY-003732,ORD-003732,google_pay,364.63,refunded,2024-11-11 08:00:00,GBP,AUTH-501508
PAY-003733,ORD-003733,bank_transfer,776.53,completed,2023-01-01 03:00:00,USD,AUTH-654971
PAY-003734,ORD-003734,apple_pay,1478.42,pending,2024-04-29 16:00:00,EUR,AUTH-740500
PAY-003735,ORD-003735,bank_transfer,1286.83,failed,2023-02-26 21:00:00,USD,AUTH-527554
PAY-003736,ORD-003736,bank_transfer,2431.55,completed,2022-10-02 03:00:00,USD,AUTH-657894
PAY-003737,ORD-003737,paypal,824.13,completed,2025-03-02 11:00:00,CAD,AUTH-204107
PAY-003738,ORD-003738,debit_card,1814.14,completed,2024-01-18 19:00:00,EUR,AUTH-518975
PAY-003739,ORD-003739,google_pay,541.12,completed,2023-03-21 01:00:00,USD,AUTH-159114
PAY-003740,ORD-003740,bank_transfer,2186.29,completed,2022-04-13 21:00:00,USD,AUTH-356383
PAY-003741,ORD-003741,debit_card,229.49,completed,2022-07-20 03:00:00,USD,AUTH-111872
PAY-003742,ORD-003742,credit_card,2287.19,completed,2024-08-18 05:00:00,GBP,AUTH-488835
PAY-003743,ORD-003743,paypal,2032.85,completed,2024-09-01 04:00:00,USD,AUTH-691335
PAY-003744,ORD-003744,paypal,478.54,completed,2025-04-27 01:00:00,EUR,AUTH-819496
PAY-003745,ORD-003745,paypal,1312.08,completed,2024-10-05 00:00:00,USD,AUTH-601341
PAY-003746,ORD-003746,apple_pay,483.63,completed,2022-04-10 14:00:00,USD,AUTH-640747
PAY-003747,ORD-003747,google_pay,1302.46,completed,2023-08-02 13:00:00,CAD,AUTH-627502
PAY-003748,ORD-003748,paypal,1594.11,completed,2024-03-23 19:00:00,USD,AUTH-969737
PAY-003749,ORD-003749,apple_pay,971.59,completed,2023-08-09 06:00:00,USD,AUTH-558827
PAY-003750,ORD-003750,apple_pay,151.02,completed,2024-08-31 04:00:00,USD,AUTH-126541
PAY-003751,ORD-003751,credit_card,412.92,completed,2022-04-22 09:00:00,EUR,AUTH-804507
PAY-003752,ORD-003752,credit_card,989.96,completed,2023-08-18 23:00:00,GBP,AUTH-748348
PAY-003753,ORD-003753,paypal,2029.09,completed,2024-04-29 20:00:00,EUR,AUTH-343195
PAY-003754,ORD-003754,credit_card,280.16,completed,2022-05-13 18:00:00,USD,AUTH-157314
PAY-003755,ORD-003755,bank_transfer,256.71,completed,2022-04-16 18:00:00,USD,AUTH-335429
PAY-003756,ORD-003756,paypal,1064.41,completed,2023-02-08 16:00:00,USD,AUTH-121840
PAY-003757,ORD-003757,credit_card,212.46,completed,2025-03-14 22:00:00,USD,AUTH-132721
PAY-003758,ORD-003758,credit_card,86.56,failed,2022-09-10 05:00:00,USD,AUTH-215315
PAY-003759,ORD-003759,bank_transfer,1036.75,refunded,2022-04-30 01:00:00,USD,AUTH-295945
PAY-003760,ORD-003760,credit_card,2091.25,completed,2025-04-08 23:00:00,GBP,AUTH-128273
PAY-003761,ORD-003761,credit_card,1646.93,completed,2023-06-28 13:00:00,GBP,AUTH-910479
PAY-003762,ORD-003762,apple_pay,2331.37,completed,2024-09-17 10:00:00,USD,AUTH-946712
PAY-003763,ORD-003763,credit_card,2215.97,completed,2023-02-12 07:00:00,EUR,AUTH-400366
PAY-003764,ORD-003764,debit_card,193.81,completed,2023-11-11 10:00:00,USD,AUTH-643184
PAY-003765,ORD-003765,bank_transfer,892.28,failed,2024-08-06 07:00:00,USD,AUTH-535941
PAY-003766,ORD-003766,apple_pay,1024.56,completed,2022-09-24 18:00:00,USD,AUTH-902270
PAY-003767,ORD-003767,paypal,630.30,completed,2022-01-20 05:00:00,USD,AUTH-380450
PAY-003768,ORD-003768,google_pay,1705.78,completed,2022-06-03 05:00:00,USD,AUTH-132402
PAY-003769,ORD-003769,paypal,2457.35,completed,2023-06-27 11:00:00,GBP,AUTH-519421
PAY-003770,ORD-003770,apple_pay,1255.30,completed,2022-07-04 05:00:00,USD,AUTH-711412
PAY-003771,ORD-003771,apple_pay,2116.64,completed,2023-05-17 20:00:00,USD,AUTH-410510
PAY-003772,ORD-003772,bank_transfer,1023.80,failed,2025-03-19 01:00:00,USD,AUTH-872428
PAY-003773,ORD-003773,bank_transfer,1050.94,completed,2022-01-22 06:00:00,EUR,AUTH-246968
PAY-003774,ORD-003774,credit_card,2004.41,completed,2023-09-02 20:00:00,USD,AUTH-324174
PAY-003775,ORD-003775,credit_card,1790.46,completed,2023-02-25 19:00:00,USD,AUTH-861390
PAY-003776,ORD-003776,credit_card,549.76,completed,2023-09-03 16:00:00,GBP,AUTH-968123
PAY-003777,ORD-003777,debit_card,613.48,completed,2024-04-01 06:00:00,CAD,AUTH-990350
PAY-003778,ORD-003778,google_pay,2143.23,completed,2022-08-30 06:00:00,USD,AUTH-459241
PAY-003779,ORD-003779,credit_card,2376.44,completed,2024-08-05 14:00:00,USD,AUTH-841306
PAY-003780,ORD-003780,google_pay,2075.69,completed,2024-01-17 20:00:00,GBP,AUTH-594612
PAY-003781,ORD-003781,google_pay,1616.16,completed,2022-12-02 22:00:00,GBP,AUTH-654262
PAY-003782,ORD-003782,bank_transfer,914.31,completed,2022-05-07 20:00:00,USD,AUTH-127055
PAY-003783,ORD-003783,paypal,1278.50,completed,2024-02-26 16:00:00,EUR,AUTH-833195
PAY-003784,ORD-003784,credit_card,47.59,completed,2024-09-06 19:00:00,USD,AUTH-532384
PAY-003785,ORD-003785,credit_card,539.63,completed,2025-03-18 18:00:00,GBP,AUTH-310231
PAY-003786,ORD-003786,bank_transfer,2292.14,completed,2025-01-22 22:00:00,USD,AUTH-187765
PAY-003787,ORD-003787,apple_pay,1428.69,completed,2022-05-20 20:00:00,USD,AUTH-200228
PAY-003788,ORD-003788,debit_card,705.46,completed,2024-01-18 09:00:00,USD,AUTH-689058
PAY-003789,ORD-003789,debit_card,773.79,pending,2025-01-24 13:00:00,USD,AUTH-167567
PAY-003790,ORD-003790,apple_pay,2110.86,completed,2025-01-26 11:00:00,EUR,AUTH-491106
PAY-003791,ORD-003791,paypal,307.96,pending,2024-10-16 05:00:00,CAD,AUTH-783971
PAY-003792,ORD-003792,paypal,1992.47,completed,2023-09-27 19:00:00,USD,AUTH-531618
PAY-003793,ORD-003793,credit_card,2423.21,completed,2022-11-06 14:00:00,USD,AUTH-356066
PAY-003794,ORD-003794,apple_pay,1444.77,completed,2022-04-11 14:00:00,USD,AUTH-579615
PAY-003795,ORD-003795,credit_card,1935.55,completed,2023-12-21 09:00:00,USD,AUTH-290836
PAY-003796,ORD-003796,bank_transfer,2007.10,completed,2025-02-25 02:00:00,USD,AUTH-866971
PAY-003797,ORD-003797,google_pay,1398.47,completed,2022-06-12 09:00:00,GBP,AUTH-514871
PAY-003798,ORD-003798,debit_card,1016.24,completed,2023-08-30 10:00:00,USD,AUTH-942799
PAY-003799,ORD-003799,credit_card,1128.31,completed,2025-03-22 10:00:00,USD,AUTH-361206
PAY-003800,ORD-003800,credit_card,1057.84,completed,2022-12-15 09:00:00,USD,AUTH-368061
PAY-003801,ORD-003801,apple_pay,1291.67,completed,2023-03-02 00:00:00,USD,AUTH-705957
PAY-003802,ORD-003802,paypal,1627.25,completed,2022-08-26 00:00:00,EUR,AUTH-553328
PAY-003803,ORD-003803,credit_card,1300.13,pending,2022-02-24 19:00:00,USD,AUTH-802783
PAY-003804,ORD-003804,apple_pay,1112.77,completed,2024-09-24 21:00:00,USD,AUTH-237193
PAY-003805,ORD-003805,google_pay,1200.60,failed,2022-07-11 22:00:00,USD,AUTH-966849
PAY-003806,ORD-003806,bank_transfer,1449.87,failed,2024-06-22 04:00:00,USD,AUTH-668512
PAY-003807,ORD-003807,paypal,1256.10,completed,2024-01-12 09:00:00,EUR,AUTH-498384
PAY-003808,ORD-003808,credit_card,181.81,completed,2024-03-11 13:00:00,USD,AUTH-669999
PAY-003809,ORD-003809,credit_card,1313.47,completed,2024-09-04 08:00:00,USD,AUTH-985387
PAY-003810,ORD-003810,credit_card,1180.31,refunded,2024-11-22 14:00:00,USD,AUTH-970162
PAY-003811,ORD-003811,credit_card,1309.16,completed,2024-10-06 04:00:00,USD,AUTH-712040
PAY-003812,ORD-003812,paypal,2375.48,completed,2022-03-02 00:00:00,USD,AUTH-177667
PAY-003813,ORD-003813,apple_pay,839.84,refunded,2024-02-17 10:00:00,GBP,AUTH-422125
PAY-003814,ORD-003814,credit_card,842.16,completed,2023-07-23 20:00:00,CAD,AUTH-820983
PAY-003815,ORD-003815,apple_pay,1666.49,completed,2023-01-21 16:00:00,USD,AUTH-588209
PAY-003816,ORD-003816,credit_card,2269.60,failed,2023-02-03 05:00:00,USD,AUTH-202382
PAY-003817,ORD-003817,bank_transfer,1368.22,failed,2022-11-18 08:00:00,CAD,AUTH-665128
PAY-003818,ORD-003818,bank_transfer,1397.21,completed,2023-10-29 19:00:00,GBP,AUTH-202758
PAY-003819,ORD-003819,debit_card,539.02,completed,2024-05-20 19:00:00,EUR,AUTH-291927
PAY-003820,ORD-003820,apple_pay,878.04,completed,2024-02-28 18:00:00,EUR,AUTH-933564
PAY-003821,ORD-003821,credit_card,1867.59,completed,2022-04-24 14:00:00,GBP,AUTH-635028
PAY-003822,ORD-003822,bank_transfer,2552.81,completed,2022-11-19 07:00:00,USD,AUTH-678478
PAY-003823,ORD-003823,credit_card,1127.49,completed,2022-10-31 05:00:00,CAD,AUTH-889671
PAY-003824,ORD-003824,google_pay,918.73,completed,2022-02-02 17:00:00,USD,AUTH-669799
PAY-003825,ORD-003825,credit_card,687.40,refunded,2024-06-24 12:00:00,USD,AUTH-219888
PAY-003826,ORD-003826,paypal,1733.17,completed,2025-04-23 22:00:00,CAD,AUTH-474907
PAY-003827,ORD-003827,debit_card,1695.68,completed,2023-10-09 19:00:00,GBP,AUTH-745119
PAY-003828,ORD-003828,credit_card,333.57,completed,2024-09-05 00:00:00,USD,AUTH-620128
PAY-003829,ORD-003829,credit_card,2105.70,completed,2023-01-25 23:00:00,USD,AUTH-305773
PAY-003830,ORD-003830,credit_card,1073.84,completed,2023-10-13 18:00:00,EUR,AUTH-567552
PAY-003831,ORD-003831,credit_card,2555.56,completed,2024-12-02 07:00:00,USD,AUTH-258888
PAY-003832,ORD-003832,credit_card,490.17,refunded,2025-03-20 11:00:00,EUR,AUTH-188850
PAY-003833,ORD-003833,apple_pay,1457.49,completed,2024-05-23 01:00:00,USD,AUTH-667730
PAY-003834,ORD-003834,credit_card,596.52,completed,2025-02-19 05:00:00,USD,AUTH-986866
PAY-003835,ORD-003835,google_pay,1025.61,completed,2025-01-02 10:00:00,GBP,AUTH-732934
PAY-003836,ORD-003836,paypal,1327.65,completed,2023-12-18 04:00:00,CAD,AUTH-971206
PAY-003837,ORD-003837,paypal,1308.16,completed,2024-06-25 15:00:00,USD,AUTH-280792
PAY-003838,ORD-003838,credit_card,1436.78,pending,2024-12-27 23:00:00,GBP,AUTH-386639
PAY-003839,ORD-003839,paypal,1233.33,refunded,2024-12-19 07:00:00,USD,AUTH-780157
PAY-003840,ORD-003840,credit_card,1428.94,completed,2022-04-07 04:00:00,USD,AUTH-215935
PAY-003841,ORD-003841,google_pay,1989.18,completed,2024-08-14 15:00:00,USD,AUTH-330527
PAY-003842,ORD-003842,apple_pay,1175.18,failed,2022-09-02 01:00:00,EUR,AUTH-206971
PAY-003843,ORD-003843,credit_card,70.87,completed,2023-08-06 08:00:00,USD,AUTH-594526
PAY-003844,ORD-003844,credit_card,942.18,completed,2023-10-01 13:00:00,USD,AUTH-733047
PAY-003845,ORD-003845,paypal,1696.12,completed,2025-03-14 18:00:00,USD,AUTH-519173
PAY-003846,ORD-003846,google_pay,1635.46,completed,2023-12-15 22:00:00,USD,AUTH-815375
PAY-003847,ORD-003847,apple_pay,402.20,completed,2024-09-24 15:00:00,USD,AUTH-667779
PAY-003848,ORD-003848,paypal,1974.16,failed,2024-12-09 21:00:00,GBP,AUTH-690969
PAY-003849,ORD-003849,credit_card,1093.41,completed,2024-04-13 19:00:00,EUR,AUTH-571161
