item_id,order_id,product_id,quantity,unit_price,line_total
ITEM-013867,ORD-004641,P0017,3,9.99,29.97
ITEM-013868,ORD-004641,P0036,2,29.99,59.98
ITEM-013869,ORD-004641,P0067,1,29.99,29.99
ITEM-013870,ORD-004642,P0040,3,49.99,149.97
ITEM-013871,ORD-004643,P0052,3,39.99,119.97
ITEM-013872,ORD-004644,P0030,3,799.99,2399.97
ITEM-013873,ORD-004644,P0028,4,499.99,1999.96
ITEM-013874,ORD-004644,P0039,2,999.99,1999.98
ITEM-013875,ORD-004645,P0002,3,24.99,74.97
ITEM-013876,ORD-004645,P0014,4,999.99,3999.96
ITEM-013877,ORD-004645,P0029,3,199.99,599.97
ITEM-013878,ORD-004646,P0068,3,39.99,119.97
ITEM-013879,ORD-004646,P0037,2,29.99,59.98
ITEM-013880,ORD-004646,P0067,2,29.99,59.98
ITEM-013881,ORD-004646,P0002,2,24.99,49.98
ITEM-013882,ORD-004647,P0066,2,29.99,59.98
ITEM-013883,ORD-004647,P0062,2,199.99,399.98
ITEM-013884,ORD-004647,P0038,2,39.99,79.98
ITEM-013885,ORD-004648,P0022,3,299.99,899.97
ITEM-013886,ORD-004648,P0065,1,799.99,799.99
ITEM-013887,ORD-004648,P0041,1,39.99,39.99
ITEM-013888,ORD-004648,P0043,3,99.99,299.97
ITEM-013889,ORD-004649,P0049,3,24.99,74.97
ITEM-013890,ORD-004650,P0002,1,24.99,24.99
ITEM-013891,ORD-004651,P0061,1,49.99,49.99
ITEM-013892,ORD-004651,P0037,2,29.99,59.98
ITEM-013893,ORD-004651,P0060,1,199.99,199.99
ITEM-013894,ORD-004651,P0013,1,499.99,499.99
ITEM-013895,ORD-004652,P0014,4,999.99,3999.96
ITEM-013896,ORD-004653,P0067,1,29.99,29.99
ITEM-013897,ORD-004653,P0024,3,29.99,89.97
ITEM-013898,ORD-004654,P0051,1,799.99,799.99
ITEM-013899,ORD-004654,P0036,2,29.99,59.98
ITEM-013900,ORD-004654,P0015,4,99.99,399.96
ITEM-013901,ORD-004655,P0062,1,199.99,199.99
ITEM-013902,ORD-004656,P0019,1,199.99,199.99
ITEM-013903,ORD-004656,P0023,3,299.99,899.97
ITEM-013904,ORD-004656,P0013,4,499.99,1999.96
ITEM-013905,ORD-004657,P0021,1,99.99,99.99
ITEM-013906,ORD-004658,P0062,4,199.99,799.96
ITEM-013907,ORD-004658,P0045,1,149.99,149.99
ITEM-013908,ORD-004658,P0022,4,299.99,1199.96
ITEM-013909,ORD-004658,P0047,2,499.99,999.98
ITEM-013910,ORD-004658,P0033,3,99.99,299.97
ITEM-013911,ORD-004659,P0038,1,39.99,39.99
ITEM-013912,ORD-004659,P0035,2,9.99,19.98
ITEM-013913,ORD-004659,P0059,1,199.99,199.99
ITEM-013914,ORD-004659,P0017,2,9.99,19.98
ITEM-013915,ORD-004659,P0048,1,49.99,49.99
ITEM-013916,ORD-004660,P0053,4,79.99,319.96
ITEM-013917,ORD-004660,P0047,1,499.99,499.99
ITEM-013918,ORD-004660,P0042,1,127.14,127.14
ITEM-013919,ORD-004660,P0001,2,799.99,1599.98
ITEM-013920,ORD-004660,P0002,1,24.99,24.99
ITEM-013921,ORD-004661,P0070,1,149.99,149.99
ITEM-013922,ORD-004661,P0039,4,999.99,3999.96
ITEM-013923,ORD-004661,P0057,2,149.99,299.98
ITEM-013924,ORD-004662,P0034,1,14.99,14.99
ITEM-013925,ORD-004662,P0016,2,999.99,1999.98
ITEM-013926,ORD-004662,P0041,4,39.99,159.96
ITEM-013927,ORD-004663,P0020,3,14.99,44.97
ITEM-013928,ORD-004664,P0026,4,39.99,159.96
ITEM-013929,ORD-004665,P0016,2,999.99,1999.98
ITEM-013930,ORD-004666,P0068,1,39.99,39.99
ITEM-013931,ORD-004666,P0024,4,29.99,119.96
ITEM-013932,ORD-004666,P0059,4,199.99,799.96
ITEM-013933,ORD-004666,P0001,1,799.99,799.99
ITEM-013934,ORD-004667,P0033,2,99.99,199.98
ITEM-013935,ORD-004667,P0002,4,24.99,99.96
ITEM-013936,ORD-004668,P0042,4,122.26,489.04
ITEM-013937,ORD-004668,P0055,3,79.99,239.97
ITEM-013938,ORD-004669,P0021,1,99.99,99.99
ITEM-013939,ORD-004669,P0013,4,499.99,1999.96
ITEM-013940,ORD-004669,P0005,2,799.99,1599.98
ITEM-013941,ORD-004670,P0009,2,19.99,39.98
ITEM-013942,ORD-004670,P0055,2,79.99,159.98
ITEM-013943,ORD-004670,P0056,2,999.99,1999.98
ITEM-013944,ORD-004670,P0062,4,199.99,799.96
ITEM-013945,ORD-004670,P0006,2,19.99,39.98
ITEM-013946,ORD-004671,P0001,3,799.99,2399.97
ITEM-013947,ORD-004671,P0071,1,39.99,39.99
ITEM-013948,ORD-004671,P0025,1,19.99,19.99
ITEM-013949,ORD-004672,P0061,1,49.99,49.99
ITEM-013950,ORD-004673,P0058,1,499.99,499.99
ITEM-013951,ORD-004673,P0052,1,39.99,39.99
ITEM-013952,ORD-004673,P0037,2,29.99,59.98
ITEM-013953,ORD-004674,P0012,2,39.99,79.98
ITEM-013954,ORD-004674,P0049,4,24.99,99.96
ITEM-013955,ORD-004674,P0007,1,173.32,173.32
ITEM-013956,ORD-004674,P0004,3,9.99,29.97
ITEM-013957,ORD-004674,P0025,3,19.99,59.97
ITEM-013958,ORD-004675,P0029,3,199.99,599.97
ITEM-013959,ORD-004675,P0058,3,499.99,1499.97
ITEM-013960,ORD-004676,P0065,4,799.99,3199.96
ITEM-013961,ORD-004676,P0066,2,29.99,59.98
ITEM-013962,ORD-004676,P0056,3,999.99,2999.97
ITEM-013963,ORD-004676,P0022,4,299.99,1199.96
ITEM-013964,ORD-004677,P0057,2,149.99,299.98
ITEM-013965,ORD-004678,P0056,4,999.99,3999.96
ITEM-013966,ORD-004678,P0024,4,29.99,119.96
ITEM-013967,ORD-004678,P0043,4,99.99,399.96
ITEM-013968,ORD-004679,P0008,3,199.99,599.97
ITEM-013969,ORD-004679,P0044,1,24.99,24.99
ITEM-013970,ORD-004680,P0062,2,199.99,399.98
ITEM-013971,ORD-004680,P0018,4,49.99,199.96
ITEM-013972,ORD-004680,P0066,1,29.99,29.99
ITEM-013973,ORD-004680,P0017,2,9.99,19.98
ITEM-013974,ORD-004681,P0022,1,299.99,299.99
ITEM-013975,ORD-004681,P0025,4,19.99,79.96
ITEM-013976,ORD-004681,P0028,2,499.99,999.98
ITEM-013977,ORD-004682,P0062,4,199.99,799.96
ITEM-013978,ORD-004682,P0004,3,9.99,29.97
ITEM-013979,ORD-004682,P0018,2,49.99,99.98
ITEM-013980,ORD-004682,P0072,2,39.99,79.98
ITEM-013981,ORD-004683,P0014,1,999.99,999.99
ITEM-013982,ORD-004683,P0025,4,19.99,79.96
ITEM-013983,ORD-004684,P0013,3,499.99,1499.97
ITEM-013984,ORD-004684,P0018,3,49.99,149.97
ITEM-013985,ORD-004684,P0031,2,19.99,39.98
ITEM-013986,ORD-004684,P0008,2,199.99,399.98
ITEM-013987,ORD-004684,P0056,3,999.99,2999.97
ITEM-013988,ORD-004685,P0058,3,499.99,1499.97
ITEM-013989,ORD-004686,P0049,4,24.99,99.96
ITEM-013990,ORD-004686,P0038,4,39.99,159.96
ITEM-013991,ORD-004686,P0050,1,39.99,39.99
ITEM-013992,ORD-004686,P0070,3,149.99,449.97
ITEM-013993,ORD-004686,P0040,4,49.99,199.96
ITEM-013994,ORD-004687,P0039,2,999.99,1999.98
ITEM-013995,ORD-004688,P0048,2,49.99,99.98
ITEM-013996,ORD-004688,P0012,3,39.99,119.97
ITEM-013997,ORD-004688,P0054,1,999.99,999.99
ITEM-013998,ORD-004688,P0015,3,99.99,299.97
ITEM-013999,ORD-004688,P0063,2,59.99,119.98
ITEM-014000,ORD-004689,P0033,1,99.99,99.99
ITEM-014001,ORD-004689,P0059,2,199.99,399.98
ITEM-014002,ORD-004689,P0058,2,499.99,999.98
ITEM-014003,ORD-004689,P0019,2,199.99,399.98
ITEM-014004,ORD-004689,P0025,4,19.99,79.96
ITEM-014005,ORD-004690,P0037,2,29.99,59.98
ITEM-014006,ORD-004691,P0041,4,39.99,159.96
ITEM-014007,ORD-004691,P0055,4,79.99,319.96
ITEM-014008,ORD-004691,P0039,1,999.99,999.99
ITEM-014009,ORD-004692,P0044,2,24.99,49.98
ITEM-014010,ORD-004693,P0048,2,49.99,99.98
ITEM-014011,ORD-004693,P0062,3,199.99,599.97
ITEM-014012,ORD-004693,P0029,1,199.99,199.99
ITEM-014013,ORD-004693,P0002,4,24.99,99.96
ITEM-014014,ORD-004693,P0027,1,499.99,499.99
ITEM-014015,ORD-004694,P0050,4,39.99,159.96
ITEM-014016,ORD-004694,P0022,1,299.99,299.99
ITEM-014017,ORD-004694,P0007,3,171.64,514.92
ITEM-014018,ORD-004695,P0036,2,29.99,59.98
ITEM-014019,ORD-004696,P0041,2,39.99,79.98
ITEM-014020,ORD-004696,P0047,3,499.99,1499.97
ITEM-014021,ORD-004696,P0022,3,299.99,899.97
ITEM-014022,ORD-004696,P0052,1,39.99,39.99
ITEM-014023,ORD-004697,P0064,2,9.99,19.98
ITEM-014024,ORD-004697,P0004,4,9.99,39.96
ITEM-014025,ORD-004697,P0011,2,19.99,39.98
ITEM-014026,ORD-004698,P0034,3,14.99,44.97
ITEM-014027,ORD-004698,P0029,3,199.99,599.97
ITEM-014028,ORD-004699,P0012,1,39.99,39.99
ITEM-014029,ORD-004699,P0048,3,49.99,149.97
ITEM-014030,ORD-004699,P0055,2,79.99,159.98
ITEM-014031,ORD-004699,P0053,3,79.99,239.97
ITEM-014032,ORD-004700,P0034,4,14.99,59.96
ITEM-014033,ORD-004701,P0052,1,39.99,39.99
ITEM-014034,ORD-004702,P0010,1,29.99,29.99
ITEM-014035,ORD-004702,P0028,3,499.99,1499.97
ITEM-014036,ORD-004702,P0024,4,29.99,119.96
ITEM-014037,ORD-004702,P0063,1,59.99,59.99
ITEM-014038,ORD-004703,P0070,3,149.99,449.97
ITEM-014039,ORD-004704,P0031,4,19.99,79.96
ITEM-014040,ORD-004704,P0002,4,24.99,99.96
ITEM-014041,ORD-004704,P0054,1,999.99,999.99
ITEM-014042,ORD-004704,P0007,2,28.31,56.62
ITEM-014043,ORD-004705,P0017,4,9.99,39.96
ITEM-014044,ORD-004706,P0054,2,999.99,1999.98
ITEM-014045,ORD-004706,P0049,3,24.99,74.97
ITEM-014046,ORD-004706,P0067,1,29.99,29.99
ITEM-014047,ORD-004707,P0011,4,19.99,79.96
ITEM-014048,ORD-004707,P0018,1,49.99,49.99
ITEM-014049,ORD-004707,P0025,1,19.99,19.99
ITEM-014050,ORD-004707,P0037,2,29.99,59.98
ITEM-014051,ORD-004708,P0027,3,499.99,1499.97
ITEM-014052,ORD-004708,P0025,2,19.99,39.98
ITEM-014053,ORD-004708,P0005,2,799.99,1599.98
ITEM-014054,ORD-004708,P0056,2,999.99,1999.98
ITEM-014055,ORD-004709,P0001,3,799.99,2399.97
ITEM-014056,ORD-004710,P0029,4,199.99,799.96
ITEM-014057,ORD-004710,P0039,3,999.99,2999.97
ITEM-014058,ORD-004710,P0068,3,39.99,119.97
ITEM-014059,ORD-004710,P0011,4,19.99,79.96
ITEM-014060,ORD-004711,P0056,1,999.99,999.99
ITEM-014061,ORD-004712,P0006,1,19.99,19.99
ITEM-014062,ORD-004712,P0071,2,39.99,79.98
ITEM-014063,ORD-004712,P0017,1,9.99,9.99
ITEM-014064,ORD-004713,P0002,2,24.99,49.98
ITEM-014065,ORD-004713,P0071,4,39.99,159.96
ITEM-014066,ORD-004714,P0055,4,79.99,319.96
ITEM-014067,ORD-004714,P0026,3,39.99,119.97
ITEM-014068,ORD-004715,P0061,3,49.99,149.97
ITEM-014069,ORD-004715,P0048,3,49.99,149.97
ITEM-014070,ORD-004715,P0052,2,39.99,79.98
ITEM-014071,ORD-004715,P0050,1,39.99,39.99
ITEM-014072,ORD-004716,P0042,3,11.42,34.26
ITEM-014073,ORD-004716,P0071,3,39.99,119.97
ITEM-014074,ORD-004716,P0020,3,14.99,44.97
ITEM-014075,ORD-004716,P0021,4,99.99,399.96
ITEM-014076,ORD-004716,P0058,3,499.99,1499.97
ITEM-014077,ORD-004717,P0058,2,499.99,999.98
ITEM-014078,ORD-004717,P0005,3,799.99,2399.97
ITEM-014079,ORD-004717,P0015,3,99.99,299.97
ITEM-014080,ORD-004717,P0054,1,999.99,999.99
ITEM-014081,ORD-004718,P0046,3,49.99,149.97
ITEM-014082,ORD-004718,P0067,3,29.99,89.97
ITEM-014083,ORD-004718,P0039,1,999.99,999.99
ITEM-014084,ORD-004718,P0009,4,19.99,79.96
ITEM-014085,ORD-004719,P0049,4,24.99,99.96
ITEM-014086,ORD-004719,P0003,2,59.99,119.98
ITEM-014087,ORD-004719,P0045,3,149.99,449.97
ITEM-014088,ORD-004719,P0024,3,29.99,89.97
ITEM-014089,ORD-004719,P0046,1,49.99,49.99
ITEM-014090,ORD-004720,P0006,2,19.99,39.98
ITEM-014091,ORD-004720,P0067,2,29.99,59.98
ITEM-014092,ORD-004721,P0035,1,9.99,9.99
ITEM-014093,ORD-004721,P0008,3,199.99,599.97
ITEM-014094,ORD-004721,P0002,3,24.99,74.97
ITEM-014095,ORD-004722,P0021,3,99.99,299.97
ITEM-014096,ORD-004722,P0011,2,19.99,39.98
ITEM-014097,ORD-004723,P0027,4,499.99,1999.96
ITEM-014098,ORD-004723,P0001,3,799.99,2399.97
ITEM-014099,ORD-004724,P0060,1,199.99,199.99
ITEM-014100,ORD-004724,P0037,1,29.99,29.99
ITEM-014101,ORD-004724,P0045,1,149.99,149.99
ITEM-014102,ORD-004724,P0025,4,19.99,79.96
ITEM-014103,ORD-004724,P0035,3,9.99,29.97
ITEM-014104,ORD-004725,P0007,3,120.48,361.44
ITEM-014105,ORD-004725,P0019,2,199.99,399.98
ITEM-014106,ORD-004725,P0048,1,49.99,49.99
ITEM-014107,ORD-004725,P0064,3,9.99,29.97
ITEM-014108,ORD-004725,P0025,4,19.99,79.96
ITEM-014109,ORD-004726,P0057,2,149.99,299.98
ITEM-014110,ORD-004726,P0038,3,39.99,119.97
ITEM-014111,ORD-004726,P0054,1,999.99,999.99
ITEM-014112,ORD-004726,P0032,4,9.99,39.96
ITEM-014113,ORD-004727,P0066,2,29.99,59.98
ITEM-014114,ORD-004727,P0062,4,199.99,799.96
ITEM-014115,ORD-004727,P0033,1,99.99,99.99
ITEM-014116,ORD-004728,P0066,4,29.99,119.96
ITEM-014117,ORD-004729,P0029,3,199.99,599.97
ITEM-014118,ORD-004729,P0065,4,799.99,3199.96
ITEM-014119,ORD-004730,P0066,3,29.99,89.97
ITEM-014120,ORD-004730,P0007,3,37.95,113.85
ITEM-014121,ORD-004730,P0052,3,39.99,119.97
ITEM-014122,ORD-004730,P0056,2,999.99,1999.98
ITEM-014123,ORD-004730,P0053,1,79.99,79.99
ITEM-014124,ORD-004731,P0037,4,29.99,119.96
ITEM-014125,ORD-004731,P0055,4,79.99,319.96
ITEM-014126,ORD-004732,P0004,1,9.99,9.99
ITEM-014127,ORD-004732,P0033,1,99.99,99.99
ITEM-014128,ORD-004733,P0048,2,49.99,99.98
ITEM-014129,ORD-004734,P0045,4,149.99,599.96
ITEM-014130,ORD-004734,P0056,2,999.99,1999.98
ITEM-014131,ORD-004734,P0061,2,49.99,99.98
ITEM-014132,ORD-004734,P0026,4,39.99,159.96
ITEM-014133,ORD-004735,P0063,3,59.99,179.97
ITEM-014134,ORD-004735,P0050,3,39.99,119.97
ITEM-014135,ORD-004735,P0010,1,29.99,29.99
ITEM-014136,ORD-004735,P0018,3,49.99,149.97
ITEM-014137,ORD-004735,P0066,2,29.99,59.98
ITEM-014138,ORD-004736,P0030,2,799.99,1599.98
ITEM-014139,ORD-004736,P0054,4,999.99,3999.96
ITEM-014140,ORD-004736,P0003,1,59.99,59.99
ITEM-014141,ORD-004737,P0066,4,29.99,119.96
ITEM-014142,ORD-004737,P0064,2,9.99,19.98
ITEM-014143,ORD-004737,P0062,3,199.99,599.97
ITEM-014144,ORD-004737,P0041,3,39.99,119.97
ITEM-014145,ORD-004737,P0069,3,59.99,179.97
ITEM-014146,ORD-004738,P0031,3,19.99,59.97
ITEM-014147,ORD-004738,P0035,2,9.99,19.98
ITEM-014148,ORD-004738,P0023,3,299.99,899.97
ITEM-014149,ORD-004738,P0065,4,799.99,3199.96
ITEM-014150,ORD-004739,P0055,4,79.99,319.96
ITEM-014151,ORD-004739,P0020,4,14.99,59.96
ITEM-014152,ORD-004739,P0007,3,39.27,117.81
ITEM-014153,ORD-004740,P0043,3,99.99,299.97
ITEM-014154,ORD-004740,P0049,3,24.99,74.97
ITEM-014155,ORD-004741,P0068,1,39.99,39.99
ITEM-014156,ORD-004741,P0066,1,29.99,29.99
ITEM-014157,ORD-004742,P0064,4,9.99,39.96
ITEM-014158,ORD-004743,P0050,3,39.99,119.97
ITEM-014159,ORD-004743,P0051,4,799.99,3199.96
ITEM-014160,ORD-004743,P0055,2,79.99,159.98
ITEM-014161,ORD-004743,P0064,1,9.99,9.99
ITEM-014162,ORD-004743,P0016,4,999.99,3999.96
ITEM-014163,ORD-004744,P0018,4,49.99,199.96
ITEM-014164,ORD-004744,P0044,4,24.99,99.96
ITEM-014165,ORD-004744,P0058,4,499.99,1999.96
ITEM-014166,ORD-004745,P0072,2,39.99,79.98
ITEM-014167,ORD-004745,P0007,4,49.48,197.92
ITEM-014168,ORD-004745,P0005,1,799.99,799.99
ITEM-014169,ORD-004745,P0003,2,59.99,119.98
ITEM-014170,ORD-004746,P0018,2,49.99,99.98
ITEM-014171,ORD-004746,P0054,3,999.99,2999.97
ITEM-014172,ORD-004746,P0043,3,99.99,299.97
ITEM-014173,ORD-004746,P0010,3,29.99,89.97
ITEM-014174,ORD-004747,P0018,3,49.99,149.97
ITEM-014175,ORD-004747,P0048,1,49.99,49.99
ITEM-014176,ORD-004747,P0017,2,9.99,19.98
ITEM-014177,ORD-004747,P0032,1,9.99,9.99
ITEM-014178,ORD-004748,P0008,4,199.99,799.96
ITEM-014179,ORD-004749,P0027,4,499.99,1999.96
ITEM-014180,ORD-004749,P0055,3,79.99,239.97
ITEM-014181,ORD-004749,P0057,3,149.99,449.97
ITEM-014182,ORD-004750,P0060,3,199.99,599.97
ITEM-014183,ORD-004750,P0037,1,29.99,29.99
ITEM-014184,ORD-004750,P0021,2,99.99,199.98
ITEM-014185,ORD-004750,P0006,1,19.99,19.99
ITEM-014186,ORD-004751,P0023,1,299.99,299.99
ITEM-014187,ORD-004751,P0062,4,199.99,799.96
ITEM-014188,ORD-004751,P0031,4,19.99,79.96
ITEM-014189,ORD-004751,P0049,4,24.99,99.96
ITEM-014190,ORD-004751,P0014,1,999.99,999.99
ITEM-014191,ORD-004752,P0068,4,39.99,159.96
ITEM-014192,ORD-004753,P0036,1,29.99,29.99
ITEM-014193,ORD-004753,P0058,2,499.99,999.98
ITEM-014194,ORD-004753,P0032,2,9.99,19.98
ITEM-014195,ORD-004753,P0071,2,39.99,79.98
ITEM-014196,ORD-004754,P0070,3,149.99,449.97
ITEM-014197,ORD-004754,P0014,2,999.99,1999.98
ITEM-014198,ORD-004754,P0061,4,49.99,199.96
ITEM-014199,ORD-004754,P0068,4,39.99,159.96
ITEM-014200,ORD-004755,P0001,1,799.99,799.99
ITEM-014201,ORD-004755,P0026,2,39.99,79.98
ITEM-014202,ORD-004755,P0004,4,9.99,39.96
ITEM-014203,ORD-004755,P0040,1,49.99,49.99
ITEM-014204,ORD-004755,P0045,4,149.99,599.96
ITEM-014205,ORD-004756,P0012,4,39.99,159.96
ITEM-014206,ORD-004756,P0050,1,39.99,39.99
ITEM-014207,ORD-004756,P0010,1,29.99,29.99
ITEM-014208,ORD-004756,P0032,1,9.99,9.99
ITEM-014209,ORD-004757,P0003,4,59.99,239.96
ITEM-014210,ORD-004758,P0045,4,149.99,599.96
ITEM-014211,ORD-004758,P0022,3,299.99,899.97
ITEM-014212,ORD-004759,P0016,1,999.99,999.99
ITEM-014213,ORD-004759,P0019,1,199.99,199.99
ITEM-014214,ORD-004759,P0057,3,149.99,449.97
ITEM-014215,ORD-004760,P0065,2,799.99,1599.98
ITEM-014216,ORD-004760,P0069,3,59.99,179.97
ITEM-014217,ORD-004761,P0070,3,149.99,449.97
ITEM-014218,ORD-004761,P0058,4,499.99,1999.96
ITEM-014219,ORD-004761,P0060,4,199.99,799.96
ITEM-014220,ORD-004761,P0035,4,9.99,39.96
ITEM-014221,ORD-004761,P0014,1,999.99,999.99
ITEM-014222,ORD-004762,P0056,2,999.99,1999.98
ITEM-014223,ORD-004762,P0071,3,39.99,119.97
ITEM-014224,ORD-004762,P0039,4,999.99,3999.96
ITEM-014225,ORD-004762,P0060,4,199.99,799.96
ITEM-014226,ORD-004762,P0053,2,79.99,159.98
ITEM-014227,ORD-004763,P0026,4,39.99,159.96
ITEM-014228,ORD-004763,P0040,1,49.99,49.99
ITEM-014229,ORD-004764,P0066,1,29.99,29.99
ITEM-014230,ORD-004764,P0013,1,499.99,499.99
ITEM-014231,ORD-004764,P0063,2,59.99,119.98
ITEM-014232,ORD-004764,P0062,1,199.99,199.99
ITEM-014233,ORD-004765,P0063,4,59.99,239.96
ITEM-014234,ORD-004765,P0069,3,59.99,179.97
ITEM-014235,ORD-004766,P0016,3,999.99,2999.97
ITEM-014236,ORD-004767,P0035,2,9.99,19.98
ITEM-014237,ORD-004767,P0061,4,49.99,199.96
ITEM-014238,ORD-004767,P0010,3,29.99,89.97
ITEM-014239,ORD-004767,P0059,4,199.99,799.96
ITEM-014240,ORD-004768,P0053,4,79.99,319.96
ITEM-014241,ORD-004768,P0032,4,9.99,39.96
ITEM-014242,ORD-004768,P0072,1,39.99,39.99
ITEM-014243,ORD-004768,P0021,4,99.99,399.96
ITEM-014244,ORD-004768,P0035,3,9.99,29.97
ITEM-014245,ORD-004769,P0009,2,19.99,39.98
ITEM-014246,ORD-004769,P0029,4,199.99,799.96
ITEM-014247,ORD-004769,P0011,4,19.99,79.96
ITEM-014248,ORD-004770,P0011,2,19.99,39.98
ITEM-014249,ORD-004770,P0043,1,99.99,99.99
ITEM-014250,ORD-004771,P0001,4,799.99,3199.96
ITEM-014251,ORD-004771,P0036,1,29.99,29.99
ITEM-014252,ORD-004771,P0025,2,19.99,39.98
ITEM-014253,ORD-004772,P0014,3,999.99,2999.97
ITEM-014254,ORD-004772,P0042,3,26.30,78.90
ITEM-014255,ORD-004772,P0016,2,999.99,1999.98
ITEM-014256,ORD-004772,P0050,3,39.99,119.97
ITEM-014257,ORD-004772,P0028,1,499.99,499.99
ITEM-014258,ORD-004773,P0001,1,799.99,799.99
ITEM-014259,ORD-004773,P0065,4,799.99,3199.96
ITEM-014260,ORD-004774,P0013,2,499.99,999.98
ITEM-014261,ORD-004774,P0016,3,999.99,2999.97
ITEM-014262,ORD-004774,P0042,2,64.93,129.86
ITEM-014263,ORD-004774,P0066,1,29.99,29.99
ITEM-014264,ORD-004774,P0058,4,499.99,1999.96
ITEM-014265,ORD-004775,P0038,1,39.99,39.99
ITEM-014266,ORD-004775,P0009,2,19.99,39.98
ITEM-014267,ORD-004775,P0051,2,799.99,1599.98
ITEM-014268,ORD-004775,P0063,1,59.99,59.99
ITEM-014269,ORD-004776,P0064,4,9.99,39.96
ITEM-014270,ORD-004776,P0050,4,39.99,159.96
ITEM-014271,ORD-004777,P0036,4,29.99,119.96
ITEM-014272,ORD-004777,P0026,2,39.99,79.98
ITEM-014273,ORD-004778,P0028,3,499.99,1499.97
ITEM-014274,ORD-004778,P0056,2,999.99,1999.98
ITEM-014275,ORD-004778,P0060,2,199.99,399.98
ITEM-014276,ORD-004779,P0054,1,999.99,999.99
ITEM-014277,ORD-004779,P0031,1,19.99,19.99
ITEM-014278,ORD-004779,P0060,4,199.99,799.96
ITEM-014279,ORD-004780,P0026,4,39.99,159.96
ITEM-014280,ORD-004780,P0044,1,24.99,24.99
ITEM-014281,ORD-004781,P0002,3,24.99,74.97
ITEM-014282,ORD-004781,P0069,2,59.99,119.98
ITEM-014283,ORD-004782,P0064,2,9.99,19.98
ITEM-014284,ORD-004782,P0010,3,29.99,89.97
ITEM-014285,ORD-004782,P0048,2,49.99,99.98
ITEM-014286,ORD-004783,P0059,4,199.99,799.96
ITEM-014287,ORD-004784,P0016,4,999.99,3999.96
ITEM-014288,ORD-004784,P0066,1,29.99,29.99
ITEM-014289,ORD-004785,P0026,3,39.99,119.97
ITEM-014290,ORD-004785,P0038,2,39.99,79.98
ITEM-014291,ORD-004785,P0041,4,39.99,159.96
ITEM-014292,ORD-004785,P0063,3,59.99,179.97
ITEM-014293,ORD-004786,P0028,3,499.99,1499.97
ITEM-014294,ORD-004787,P0016,2,999.99,1999.98
ITEM-014295,ORD-004787,P0017,3,9.99,29.97
ITEM-014296,ORD-004788,P0022,4,299.99,1199.96
ITEM-014297,ORD-004788,P0063,1,59.99,59.99
ITEM-014298,ORD-004788,P0066,1,29.99,29.99
ITEM-014299,ORD-004788,P0029,2,199.99,399.98
ITEM-014300,ORD-004789,P0063,1,59.99,59.99
ITEM-014301,ORD-004789,P0016,1,999.99,999.99
ITEM-014302,ORD-004789,P0008,2,199.99,399.98
ITEM-014303,ORD-004790,P0031,4,19.99,79.96
ITEM-014304,ORD-004790,P0028,4,499.99,1999.96
ITEM-014305,ORD-004790,P0029,3,199.99,599.97
ITEM-014306,ORD-004790,P0011,3,19.99,59.97
ITEM-014307,ORD-004790,P0021,3,99.99,299.97
ITEM-014308,ORD-004791,P0063,4,59.99,239.96
ITEM-014309,ORD-004791,P0055,4,79.99,319.96
ITEM-014310,ORD-004792,P0039,2,999.99,1999.98
ITEM-014311,ORD-004792,P0020,2,14.99,29.98
ITEM-014312,ORD-004793,P0056,2,999.99,1999.98
ITEM-014313,ORD-004793,P0052,1,39.99,39.99
ITEM-014314,ORD-004793,P0029,2,199.99,399.98
ITEM-014315,ORD-004793,P0058,1,499.99,499.99
ITEM-014316,ORD-004794,P0054,2,999.99,1999.98
ITEM-014317,ORD-004794,P0062,4,199.99,799.96
ITEM-014318,ORD-004794,P0014,4,999.99,3999.96
ITEM-014319,ORD-004794,P0019,3,199.99,599.97
ITEM-014320,ORD-004795,P0026,2,39.99,79.98
ITEM-014321,ORD-004795,P0072,4,39.99,159.96
ITEM-014322,ORD-004796,P0046,2,49.99,99.98
ITEM-014323,ORD-004796,P0040,4,49.99,199.96
ITEM-014324,ORD-004796,P0070,2,149.99,299.98
ITEM-014325,ORD-004797,P0047,4,499.99,1999.96
ITEM-014326,ORD-004797,P0034,1,14.99,14.99
ITEM-014327,ORD-004797,P0071,3,39.99,119.97
ITEM-014328,ORD-004797,P0013,4,499.99,1999.96
ITEM-014329,ORD-004797,P0054,1,999.99,999.99
ITEM-014330,ORD-004798,P0066,2,29.99,59.98
ITEM-014331,ORD-004799,P0056,3,999.99,2999.97
ITEM-014332,ORD-004799,P0065,1,799.99,799.99
ITEM-014333,ORD-004799,P0019,3,199.99,599.97
ITEM-014334,ORD-004799,P0017,4,9.99,39.96
ITEM-014335,ORD-004799,P0040,2,49.99,99.98
ITEM-014336,ORD-004800,P0044,3,24.99,74.97
ITEM-014337,ORD-004801,P0031,3,19.99,59.97
ITEM-014338,ORD-004801,P0019,2,199.99,399.98
ITEM-014339,ORD-004801,P0044,1,24.99,24.99
ITEM-014340,ORD-004801,P0048,2,49.99,99.98
ITEM-014341,ORD-004802,P0008,1,199.99,199.99
ITEM-014342,ORD-004802,P0019,3,199.99,599.97
ITEM-014343,ORD-004802,P0028,1,499.99,499.99
ITEM-014344,ORD-004803,P0007,2,26.38,52.76
ITEM-014345,ORD-004803,P0069,2,59.99,119.98
